date,open,high,low,close,volume
2013-02-10,593.2507402155994,611.2280353736479,587.2583084962499,599.2431719349489,10569.911203543637
2013-02-11,598.20719071254,616.3346813401927,592.1646938366557,604.2496875884242,19119.620969962216
2013-02-12,596.3372361338808,614.408061471271,590.313627688084,602.3608445796775,108914.86572515915
2013-02-13,590.0493681633849,607.9296520471239,584.0892735354719,596.0094627912979,45869.13884078864
2013-02-14,556.0384035663512,572.888052159271,550.4218540353779,561.6549530973244,22220.790861748555
2013-02-15,540.8620201936095,557.2517783812947,535.3987674643812,546.3252729228379,17366.818520867655
2013-02-16,531.7076325742674,547.819985076518,526.3368484068507,537.0784167416844,23780.21164786163
2013-02-17,554.988392272909,571.806222341785,549.3824489166169,560.5943356292009,13203.489663175777
2013-02-18,563.4490413446449,580.5232547187251,557.7576368866181,569.1404458026716,2684.501944701794
2013-02-19,524.558883491012,540.4546072331639,519.2603089102947,529.8574580717293,169766.27388310194
2013-02-20,532.1457668219714,548.2713961196068,526.7705570560929,537.5209765878499,25727.738276065604
2013-02-21,524.7471892561365,540.6486192335951,519.4467125969836,530.0476659152894,32798.80186249357
2013-02-22,511.325793359773,526.8205143706753,506.1608863561389,516.4907003634071,20787.190821952172
2013-02-23,524.6034165966494,540.5004898268509,519.3043921865823,529.9024410067166,10560.577035445125
2013-02-24,547.0249566019801,563.6014704384037,541.4994519898388,552.5504612141212,18289.37408422717
2013-02-25,568.2228327066359,585.4417064250189,562.4832081338417,573.9624572794303,4449.759095293072
2013-02-26,550.0006646235913,566.6673514303668,544.4451023546662,555.5562268925165,214719.21955602552
2013-02-27,544.0229851314065,560.5085301353885,538.5278034634124,549.5181667994004,6409.188876483358
2013-02-28,552.0476164417851,568.7763320915361,546.471377891868,557.623854991702,7848.154724120196
2013-03-01,574.4175823528195,591.8241757574505,568.615384551276,580.2197801543632,14182.169642548253
2013-03-02,564.269364437195,581.3684360868069,558.5696738873244,569.9690549870656,79863.62127272165
2013-03-03,560.9253015732846,577.9230379845962,555.2593894361808,566.5912137103885,22348.377431488574
2013-03-04,536.9438383682285,553.2148637733263,531.5201632331958,542.3675135032611,6398.790095958446
2013-03-05,512.0574230771657,527.5743146855647,506.88512587436605,517.2297202799654,77214.1771318695
2013-03-06,529.4679043637345,545.5123863141508,524.1197437135958,534.8160650138733,45752.4502563555
2013-03-07,558.9855288499443,575.9244842696396,553.3392103767126,564.6318473231761,37738.45791071862
2013-03-08,558.2139025074541,575.1294753107103,552.575378239702,563.8524267752061,45059.280270686395
2013-03-09,581.4586639702922,599.0786234845434,575.5853441322083,587.3319838083759,241436.52970660248
2013-03-10,590.7419079649566,608.6431779032886,584.7748179855126,596.7089979444006,195848.15039000104
2013-03-11,576.3840498388514,593.8502331673014,570.5619887293681,582.2061109483348,11084.296512203346
2013-03-12,585.5807324214858,603.3256031009248,579.6657755283395,591.4956893146322,111734.96843851694
2013-03-13,622.4848866834049,641.3480650677504,616.1971605552897,628.77261281152,32311.167411772607
2013-03-14,622.5265672976029,641.3910087308636,616.2384201531827,628.8147144420232,36282.681623147524
2013-03-15,662.421646912464,682.4950301522356,655.7305191658734,669.1127746590545,4055.0940844194843
2013-03-16,594.0002447291529,612.0002521451878,588.0002422571412,600.0002472011645,18575.786947024437
2013-03-17,614.419656645942,633.0384341200615,608.2133974879023,620.6259158039819,9771.022626917442
2013-03-18,617.4806233220684,636.1921573621311,611.2434453087141,623.7178013354226,50415.74544502813
2013-03-19,611.0215944513096,629.5374003437736,604.8496591538216,617.1935297487976,64284.929214826254
2013-03-20,614.1808394824591,632.7923800728366,607.9769926189998,620.3846863459182,2766.9852497067577
2013-03-21,566.2730409617301,583.4328300817825,560.553111255046,571.9929706684143,21546.423868750408
2013-03-22,562.1466798055906,579.1814276784872,556.4684305146251,567.8249290965562,67633.68960289554
2013-03-23,571.0198856809857,588.3235185804095,565.2520080478445,576.787763314127,18275.580296541262
2013-03-24,605.6326910485835,623.9851968379345,599.5151891187999,611.7501929783672,45663.91436755929
2013-03-25,593.9858846058203,611.9854568666027,587.9860271855595,599.9857420260811,31293.493127835423
2013-03-26,575.6675119162227,593.1119819742901,569.8526885635335,581.4823352689118,30997.45030790511
2013-03-27,564.9772040294271,582.0977253636522,559.2703635846854,570.6840444741688,16792.45608415498
2013-03-28,586.5119229963486,604.2850115719956,580.5875601377996,592.4362858548976,6525.1498396893385
2013-03-29,595.1043487013906,613.1378138135539,589.0931936640028,601.1155037387783,7175.80229557309
2013-03-30,583.3865011832147,601.0648800069484,577.4937082419701,589.2792941244593,44772.63986119966
2013-03-31,596.2389126140012,614.3067584507891,590.2162973350718,602.2615278929304,22459.259443715197
2013-04-01,599.4485274814225,617.613634374799,593.3934918502971,605.503563112548,19177.399501712247
2013-04-02,623.5738128017325,642.4699889472396,617.2750874198967,629.8725381835682,14416.230338230636
2013-04-03,606.9978965394009,625.39177219211,600.8666046551646,613.1291884236373,16233.156944785702
2013-04-04,599.9527840337929,618.1331714287563,593.8926549021384,606.0129131654473,62749.87057788878
2013-04-05,591.442858085284,609.3653689363532,585.4686878015943,597.4170283689738,15752.524515883133
2013-04-06,557.7066038214601,574.6068039372619,552.0732037828595,563.3400038600607,5761.3971595507355
2013-04-07,565.1490930889665,582.2748231825716,559.4405163910982,570.8576697868349,46334.94817522948
2013-04-08,571.8982227413424,589.2284719153224,566.1214730166823,577.6749724660024,17946.014505349936
2013-04-09,572.8730451460898,590.232834392941,567.0864487304727,578.6596415617068,22728.976006703328
2013-04-10,568.3568088958606,585.5797424987654,562.6158310282256,574.0977867634955,109927.71653869454
2013-04-11,537.0319201749508,553.3056147257068,531.6073553246988,542.4564850252028,21578.21333277601
2013-04-12,528.8014694393214,544.8257563920281,523.4600404550858,534.142898423557,29412.75412754222
2013-04-13,522.3455540459787,538.1742071988872,517.0693363283426,527.6217717636149,6775.554644213907
2013-04-14,506.36643378944524,521.7108711770042,501.25162132692554,511.4812462519649,17682.496794850802
2013-04-15,503.859196614629,519.1276571181027,498.7697097801378,508.9486834491202,40518.99053157378
2013-04-16,512.758375013792,528.2965075899675,507.57899748840015,517.9377525391839,4650.0175192677025
2013-04-17,552.2138172834582,568.9475693223509,546.6358999371606,557.7917346297558,26925.93138123708
2013-04-18,556.898309226858,573.7740155670658,551.2730737801221,562.523544673594,24362.27413214331
2013-04-19,563.4708317760673,580.5457054662511,557.7792072126726,569.1624563394619,22954.917336992825
2013-04-20,562.6381139405677,579.6877537569486,556.9549006684407,568.3213272126947,62140.85230013917
2013-04-21,520.2991184051064,536.0657583567763,515.0435717545497,525.554665055663,30774.401856630655
2013-04-22,520.5277612418448,536.301329764325,515.2699050676848,525.7856174160049,96574.68234815332
2013-04-23,522.5626127372967,538.3978434263057,517.2842025076271,527.8410229669664,8155.1954723988365
2013-04-24,574.8343860205968,592.2536098394027,569.0279780809948,580.6407939601987,25233.41954217775
2013-04-25,571.2736097162561,588.5849312228094,565.5031692140718,577.0440502184406,23967.80586173596
2013-04-26,579.0211616810412,596.5672574895576,573.1724630782024,584.86986028388,7560.8999738234
2013-04-27,579.0857394548135,596.6337921655654,573.2363885512295,584.9350903583975,57313.70203297052
2013-04-28,552.8837766400154,569.6378304775916,547.29909202749,558.4684612525408,225184.04077779557
2013-04-29,578.9870300537531,596.5320915705335,573.1386762148262,584.8353838926798,21655.049197345343
2013-04-30,597.2698895346186,615.3689770962739,591.2368603474002,603.302918721837,36498.304567044026
2013-05-01,617.0641769140709,635.7630913660124,610.8312054300903,623.2971483980514,23969.044775867675
2013-05-02,595.543756327886,613.5905368226704,589.5281628296245,601.5593498261475,10790.434541910388
2013-05-03,629.8540876939887,648.9405751998671,623.4919251920293,636.2162501959482,3566.1423710232625
2013-05-04,595.4804039360146,613.5252646613483,589.4654503609033,601.4953575111258,10875.050687924908
2013-05-05,610.3521005126745,628.8476187100283,604.1869277802233,616.5172732451258,5475.515026612976
2013-05-06,664.7455963551605,684.8894023053169,658.030994371775,671.460198338546,121067.32539436541
2013-05-07,639.4045283432754,658.7804231415564,632.9458967438484,645.8631599427024,19631.492305887703
2013-05-08,625.879901827849,644.845959458996,619.5578826174667,632.2019210382314,15585.256823456508
2013-05-09,629.3135131445134,648.3836196034381,622.9568109915385,635.6702152974883,53591.93261344564
2013-05-10,617.5837221072462,636.2983803529204,611.3455026920216,623.821941522471,7174.216938238197
2013-05-11,580.2035179506705,597.7854427370545,574.3428763552091,586.0641595461318,10230.573950299233
2013-05-12,582.6650423949412,600.3215588311516,576.7795369162045,588.550547873678,23578.068762898074
2013-05-13,558.7803504227527,575.7130883143512,553.1361044588865,564.4245963866189,61621.67727441821
2013-05-14,570.2038867223023,587.4827923805539,564.4442515028851,575.9635219417195,36376.74752225618
2013-05-15,550.0888216761141,566.7581799087236,544.5323689319109,555.6452744203173,28235.21233954503
2013-05-16,585.0180185298831,602.7458372732128,579.1087456154398,590.9272914443263,23816.115092060365
2013-05-17,567.5668539940957,584.7658495696744,561.8338554689028,573.2998525192886,32867.37671279308
2013-05-18,561.1065466132699,578.1097752985205,555.4388037181863,566.7742895083534,26947.691259845087
2013-05-19,580.206999891139,597.7890301908706,574.3463231245619,586.0676766577162,7863.819628615188
2013-05-20,552.5110666985277,569.2538262954528,546.930146832886,558.0919865641694,23065.175886085606
2013-05-21,558.3667985425476,575.2870045589884,552.7267298704007,564.0068672146946,7527.447915347855
2013-05-22,588.398953338232,606.2292246515118,582.4555295671388,594.3423771093253,23886.83006898481
2013-05-23,551.4478936592561,568.1584358913548,545.8777129152232,557.018074403289,13620.782883867836
2013-05-24,556.3477035951778,573.2067249162437,550.7280298214891,561.9673773688664,279115.6867702527
2013-05-25,562.965632981931,580.0251976177472,557.2791114366589,568.652154527203,21165.030970624597
2013-05-26,581.4156577469985,599.0343140423621,575.5427723152105,587.2885431787863,5408.680455817645
2013-05-27,553.5204807869872,570.2938286896231,547.9293648194418,559.1115967545325,19260.65685368125
2013-05-28,525.114770334857,541.027339132883,519.8105807355149,530.4189599341989,37025.37419512332
2013-05-29,536.8656115046446,553.1342663987247,531.4427265399512,542.2884964693379,117402.55462554218
2013-05-30,544.0485442500152,560.5348637727429,538.553104409106,549.5439840909245,12216.558933423317
2013-05-31,550.3158278894186,566.992065098189,544.757082153162,555.8745736256755,4525.901333292786
2013-06-01,558.7675389604582,575.6998886259266,553.1234224053021,564.4116555156144,49853.15241631585
2013-06-02,544.4066606645516,560.9038321998411,538.9076034861217,549.9057178429814,5538.069725904907
2013-06-03,550.280889043485,566.9560674993483,544.7224962248639,555.8392818621061,14240.489487430716
2013-06-04,557.5571976234891,574.4528702787463,551.9253067384034,563.1890885085749,17024.002082846262
2013-06-05,542.4618624297984,558.9001006852469,536.9824496779823,547.9412751816146,20544.86985569324
2013-06-06,583.7600158710285,601.4497133216657,577.8634500541493,589.6565816879075,43877.82986669015
2013-06-07,595.6998444321023,613.7513548694387,589.6826742863234,601.7170145778811,11118.50056809005
2013-06-08,568.207021880549,585.4254164829898,562.4675570130686,573.9464867480292,16751.96339227839
2013-06-09,583.9816672400401,601.6780813988291,578.0828625204438,589.8804719596365,21714.37249077078
2013-06-10,562.0897906685938,579.1228146282481,556.4121160153757,567.7674653218119,25580.815564433706
2013-06-11,580.6294141608395,598.2242448929861,574.7644705834572,586.4943577382217,24290.173739988673
2013-06-12,608.408945173617,626.8455798758479,602.2634002728734,614.5544900743606,34064.31979737568
2013-06-13,589.3491400461373,607.2082048960203,583.3961184295097,595.302161662765,51217.65161111206
2013-06-14,612.9437594886513,631.5178128064891,606.7524083827053,619.1351105945972,32618.47470736791
2013-06-15,623.9836348559509,642.8922298515857,617.6807698574058,630.2864998544958,34668.45669341181
2013-06-16,645.4376937763798,664.9964117696034,638.9181211119719,651.9572664407876,4526.8283657498205
2013-06-17,695.3763178488597,716.4483274806433,688.352314638265,702.4003210594542,23161.05999906436
2013-06-18,689.5938989436352,710.4906837601089,682.6283040048105,696.5594938824597,35578.88233525063
2013-06-19,669.8374153778865,690.1355188741861,663.0713808791199,676.603449876653,45658.32314385292
2013-06-20,647.0089696416856,666.61530205507,640.4735255038908,653.5444137794804,11022.007399324862
2013-06-21,626.866020220205,645.8619602268778,620.5340402179808,633.1980002224293,11395.350782601861
2013-06-22,625.8730215812315,644.8388707200567,619.5510718682898,632.1949712941732,12405.55114890846
2013-06-23,635.3525438054793,654.6056511935242,628.9348413427977,641.7702462681609,37662.263346646585
2013-06-24,643.3374207492634,662.8324941053017,636.8390629639173,649.8357785346095,61937.4977610749
2013-06-25,665.5887443972606,685.7581002880868,658.8656257669852,672.311863027536,14655.044544869404
2013-06-26,666.9332840294487,687.1433835454926,660.1965841907673,673.66998386813,54609.45491195961
2013-06-27,706.7100941765826,728.125551575873,699.5716083768191,713.8485799763461,24921.341635793076
2013-06-28,700.2887330961646,721.5096037960484,693.2151095295367,707.3623566627925,19452.176066954555
2013-06-29,777.5353189749408,801.0969953075147,769.6814268640827,785.3892110857987,17829.60880205356
2013-06-30,798.1607603860698,822.3474500947386,790.0985304831802,806.2229902889594,46472.28370916319
2013-07-01,771.9920204466536,795.3857180359462,764.1941212502227,779.7899196430844,30502.923692964694
2013-07-02,740.0811899469492,762.5078926726143,732.6056223717275,747.5567575221709,214448.61416480277
2013-07-03,755.4740620994597,778.3672154964131,747.8430109671419,763.1051132317775,9393.519888834662
2013-07-04,749.8544596662817,772.5773220804115,742.2801721949052,757.4287471376583,36978.86092588951
2013-07-05,772.3950995437366,795.8010116511225,764.5931288412746,780.1970702461986,12975.250188365399
2013-07-06,788.1747490786651,812.0588323840792,780.2133879768604,796.1361101804698,9234.604015180872
2013-07-07,787.0609348039229,810.9112661616176,779.110824351358,795.0110452564878,21788.397078184593
2013-07-08,761.5823959929685,784.6606504169979,753.889644518292,769.275147467645,25269.476386381524
2013-07-09,716.5775304293755,738.2920010484476,709.3393735563515,723.8156873023995,407653.7964495058
2013-07-10,704.8538934589405,726.2131023516357,697.7341571613755,711.9736297565056,18321.933706390337
2013-07-11,730.0566152804266,752.1795430161972,722.6823060351699,737.4309245256835,7114.009376307381
2013-07-12,737.4037223710436,759.7492897156208,729.9551999228513,744.852244819236,28940.88897257321
2013-07-13,701.7653314536332,723.0309475582887,694.6767927520814,708.8538701551851,2766.5600340208107
2013-07-14,707.6792742440697,729.1241007363142,700.5309987466549,714.8275497414845,20091.321153536675
2013-07-15,719.6480381010409,741.4555544071331,712.3788659990103,726.9172102030717,22382.28960071806
2013-07-16,695.2848593612661,716.3540975237287,688.2617799737785,702.3079387487536,48756.82091994631
2013-07-17,700.6030961970133,721.8334930514683,693.5262972455283,707.6798951484983,58315.44437964486
2013-07-18,703.2852491760659,724.5969233935225,696.1813577702471,710.3891405818848,13312.122710998154
2013-07-19,672.186811021404,692.5561083250828,665.397045253511,678.9765767892969,18946.717667886838
2013-07-20,682.8150890289871,703.5064553631989,675.9179669175833,689.7122111403911,10238.180214668593
2013-07-21,699.1557971144588,720.3423364209576,692.0936173456258,706.2179768832917,7129.07980300503
2013-07-22,730.4933930196512,752.6295564444891,723.1146718780386,737.8721141612639,30028.276880088015
2013-07-23,762.3809505716627,785.4834036192888,754.6801328891206,770.0817682542047,6163.588597324055
2013-07-24,721.5121667048564,743.3761717565188,714.224165020969,728.8001683887439,14550.390335590368
2013-07-25,695.5283478933446,716.6049644961732,688.502809025735,702.5538867609541,8142.284250631798
2013-07-26,710.9005055555224,732.442945117811,703.7196923680929,718.0813187429519,38165.34509169186
2013-07-27,726.5768840038884,748.5943653373396,719.2377235594046,733.9160444483721,133443.0533655001
2013-07-28,742.6356190510807,765.1397287192952,735.1342491616757,750.1369889404855,5993.3872606253535
2013-07-29,858.1965979036557,884.2025554158878,849.5279453995785,866.8652504077331,3452.9406769766438
2013-07-30,879.0813445626055,905.7201731857148,870.2017350215691,887.9609541036419,19440.486718287044
2013-07-31,920.3301493718117,948.2189417770181,911.0338852367428,929.6264135068805,22374.960906763103
2013-08-01,956.8305080157362,985.825371895001,947.1655533893146,966.4954626421578,27409.893579797965
2013-08-02,983.1965946539169,1012.9904308555508,973.265315920039,993.1278733877949,14096.467101107368
2013-08-03,972.2725236367177,1001.7353273832849,962.4515890545287,982.0934582189068,18022.219660315524
2013-08-04,1003.2479291970361,1033.6493815969463,993.1141117303994,1013.3817466636729,31809.18649501809
2013-08-05,973.7393892461887,1003.2466434657701,963.9036378396615,983.5751406527158,62344.5097965435
2013-08-06,965.976014110492,995.2480145380827,956.2186806346284,975.7333475863555,3118.0130334667756
2013-08-07,948.6709963185984,977.4186022676469,939.0884610022489,958.2535316349479,15230.580503721092
2013-08-08,953.2008676684504,982.0857424462822,943.5725760758398,962.829159261061,27277.26346177874
2013-08-09,1042.884051134329,1074.4865981383996,1032.349868799639,1053.4182334690192,8795.749702075025
2013-08-10,966.5547336673422,995.8442710512012,956.7915545393893,976.3179127952952,124389.07473629877
2013-08-11,994.5368871892008,1024.6743686191767,984.4910600458755,1004.582714332526,11667.822516877508
2013-08-12,931.8724756218417,960.1110354891703,922.4596223327321,941.2853289109512,21135.456520757652
2013-08-13,915.679071691353,943.4269223486667,906.429788138915,924.9283552437909,38408.040199044255
2013-08-14,956.9377611688429,985.9358751436564,947.2717231772385,966.6037991604475,12194.19394382412
2013-08-15,960.8336469130404,989.9498180316175,951.1282565401814,970.5390372858994,3475.268260187429
2013-08-16,920.853559566638,948.7582128868391,911.5520084599043,930.1551106733717,14347.70779779564
2013-08-17,895.8872412322575,923.0353394514168,886.8378751592043,904.9366073053105,61663.074104290514
2013-08-18,921.5847901917354,949.5116020157274,912.2758529170713,930.8937274663994,15726.537848829965
2013-08-19,896.0433762148596,923.1962057971281,886.9924330207701,905.0943194089491,9448.069354846351
2013-08-20,905.1456926959715,932.574350050395,896.0028069111638,914.2885784807794,55585.197317929036
2013-08-21,908.1533774189022,935.6731767346265,898.9801109803274,917.3266438574769,15823.083027580595
2013-08-22,885.8454852288085,912.6892878114996,876.897551034578,894.7934194230388,13224.668448424001
2013-08-23,963.1423811411247,992.328513902977,953.4136702205074,972.8710920617422,25577.186726402037
2013-08-24,989.0092657770773,1018.9792435278979,979.0192731934704,998.9992583606842,47607.719889353546
2013-08-25,910.3773883667776,937.9645819536497,901.1816571711536,919.5731195624016,238401.98291436306
2013-08-26,918.5327061345082,946.3670305628266,909.2545979917354,927.810814277281,50374.285103647904
2013-08-27,895.5956046990341,922.7348654474897,886.5491844495489,904.6420249485193,70251.71265913922
2013-08-28,927.4764200237801,955.5817660851068,918.1079713366711,936.8448687108889,13280.257342090626
2013-08-29,899.4658627627692,926.7224040586108,890.3803489974888,908.5513765280498,7896.160392423277
2013-08-30,896.6870010643391,923.8593344299252,887.6295566091437,905.7444455195345,23443.09676750258
2013-08-31,916.1446527165208,943.9066118897487,906.8906663254448,925.3986391075968,24518.173946134026
2013-09-01,949.245149363616,978.0101538897861,939.6568145215592,958.8334842056727,7491.222333838588
2013-09-02,905.0939953998104,932.5210861695016,895.9516318099134,914.2363589897075,18484.826218253216
2013-09-03,894.3414339923718,921.4426895678982,885.307682133863,903.3751858508806,32837.20997146153
2013-09-04,878.6924153172947,905.3194582056976,869.8167343544937,887.5680962800957,31583.60371124358
2013-09-05,857.0474362855671,883.018570718463,848.3903914746018,865.7044810965324,36471.552545684404
2013-09-06,918.8561286604914,946.7002537714154,909.5747536235167,928.1375036974661,29465.18659847072
2013-09-07,935.1192099379576,963.4561556936533,925.6735613527258,944.5648585231895,13266.420414750746
2013-09-08,889.3588164648152,916.3090836304157,880.3753940762817,898.3422388533487,13175.303027715301
2013-09-09,923.3451992859416,951.325356840061,914.0184801012351,932.671918470648,6641.204336522339
2013-09-10,1003.1095265507314,1033.5067849310567,992.977107090623,1013.2419460108398,131238.95692306914
2013-09-11,1046.041220388219,1077.7394391878622,1035.4751474550046,1056.6072933214334,22324.731183493735
2013-09-12,984.0373376824917,1013.8566509455976,974.0975665947898,993.9771087701937,17591.074895710837
2013-09-13,966.4532173738774,995.7396785064191,956.69106366303,976.2153710847246,8701.12771405447
2013-09-14,1016.8793114502681,1047.6938360396703,1006.6078032538007,1027.1508196467355,414844.0321084599
2013-09-15,989.6200528601314,1019.6085393104385,979.6238907100291,999.6162150102338,7530.163003547488
2013-09-16,1008.6729871771186,1039.238835273395,998.4843711450264,1018.8616032092107,14344.933238216392
2013-09-17,1041.4400944435517,1072.9988851842654,1030.9204975299804,1051.959691357123,33384.16071145267
2013-09-18,1004.3885522707016,1034.8245690061774,994.2432133588763,1014.5338911825269,40143.38568661126
2013-09-19,1003.5036716511753,1033.912873822423,993.367270927426,1013.6400723749246,57407.6044486013
2013-09-20,874.9039800961581,901.4162219172538,866.0665661557928,883.7413940365233,134270.07125744486
2013-09-21,840.3667030837148,865.8323607529182,831.8781505273137,848.855255640116,36539.81092530838
2013-09-22,833.1372585507318,858.3838421431782,824.7217306865829,841.5527864148805,7661.5469959008415
2013-09-23,792.8039780590417,816.8283410305279,784.7958570685463,800.8120990495371,17035.503302815938
2013-09-24,845.7604710495522,871.389576232872,837.2174359884456,854.3035061106588,29966.410174742134
2013-09-25,798.6468299364689,822.8482490254528,790.579690240141,806.7139696327969,174246.4650057296
2013-09-26,785.7871948081108,809.5989279841142,777.8499504161098,793.724439200112,5443.592574333365
2013-09-27,791.0752464592523,815.0472236246842,783.0845874041083,799.0659055143963,73319.10574132623
2013-09-28,837.8680842234658,863.2580261696314,829.4047702414105,846.3313982055209,26368.209279354283
2013-09-29,791.002363557093,814.9721321497321,783.01244069288,798.9922864213061,50910.808881463934
2013-09-30,828.9914781887692,854.1124320732773,820.617826893933,837.3651294836052,19890.654620826455
2013-10-01,830.5742902212933,855.743208106787,822.1846509261286,838.9639295164578,9485.953171870868
2013-10-02,799.2115176090167,823.4300484456536,791.1386739968044,807.284361221229,46670.74394707958
2013-10-03,815.1830716437643,839.8855889663026,806.9488992029181,823.4172440846104,42379.965896121306
2013-10-04,822.896650014352,847.8329121359991,814.5845626404696,831.2087373882343,58224.23556824666
2013-10-05,804.3743366895316,828.7493165892143,796.2493433896374,812.4993299894259,21735.352570608356
2013-10-06,807.8267784271017,832.3063777733776,799.666911978343,815.9866448758603,12090.532371553063
2013-10-07,796.5878529292626,820.7268787756038,788.5415109804821,804.634194878043,4634.172851348761
2013-10-08,801.3997962416134,825.6846385519653,793.3048488048295,809.4947436783974,49979.753286857056
2013-10-09,823.8271514418353,848.7916105764364,815.505665063635,832.1486378200357,33654.076855983134
2013-10-10,877.3270408003531,903.9127087033941,868.4651514993394,886.1889301013667,8385.148356100583
2013-10-11,835.2042710158507,860.5134913496645,826.7678642379128,843.6406777937887,12854.20567557061
2013-10-12,907.7178208116652,935.2244214423217,898.5489539347798,916.8866876885508,13811.28358376879
2013-10-13,838.2016022062586,863.6016507579635,829.7349193556903,846.6682850568269,4999.111961877233
2013-10-14,834.3698442155737,859.653778888773,825.941865991174,842.7978224399735,9723.66227149691
2013-10-15,855.2563644188522,881.1732239466962,846.6174112429042,863.8953175948002,7088.079038081739
2013-10-16,866.1520522946936,892.3990841824117,857.4030416654542,874.901062923933,14581.67654195514
2013-10-17,845.8771816909145,871.5098235603361,837.3329677344407,854.4213956473884,10522.830422480825
2013-10-18,840.1041629602756,865.5618648681627,831.6182623243133,848.590063596238,4328.581110259461
2013-10-19,824.7974337027083,849.7912953300631,816.46614649359,833.1287209118266,166473.30256140867
2013-10-20,806.590368291566,831.0325006640378,798.4429908340755,814.7377457490567,77075.49931465376
2013-10-21,835.2114885775025,860.5209276253056,826.7750088949015,843.6479682601035,10106.970148062981
2013-10-22,848.3916432294923,874.1004809031133,839.8220306716187,856.961255787366,28923.838528135686
2013-10-23,826.1498822890297,851.1847272068792,817.80493398308,834.4948305949796,33438.562867383975
2013-10-24,857.1172803603196,883.0905312803293,848.4595300536496,865.7750306669894,72481.44338519525
2013-10-25,868.9386254644517,895.2700989633744,860.1614676314774,877.7157832974259,9714.695065783957
2013-10-26,898.4951250920902,925.7222500948809,889.4194167578268,907.5708334263538,65650.91282045598
